protein1 protein2 combined_score
9606.ENSP00000386543 9606.ENSP00000367755 976
9606.ENSP00000386559 9606.ENSP00000227155 913
9606.ENSP00000386559 9606.ENSP00000365402 994
9606.ENSP00000386559 9606.ENSP00000306157 946
9606.ENSP00000386559 9606.ENSP00000399168 996
9606.ENSP00000386559 9606.ENSP00000454623 938
9606.ENSP00000386559 9606.ENSP00000319476 903
9606.ENSP00000386559 9606.ENSP00000231009 915
9606.ENSP00000386559 9606.ENSP00000498321 942
9606.ENSP00000386559 9606.ENSP00000496416 982
9606.ENSP00000386559 9606.ENSP00000203629 947
9606.ENSP00000386559 9606.ENSP00000411355 969
9606.ENSP00000386559 9606.ENSP00000433642 946
9606.ENSP00000386559 9606.ENSP00000366024 998
9606.ENSP00000386559 9606.ENSP00000216341 963
9606.ENSP00000386559 9606.ENSP00000240618 946
9606.ENSP00000386559 9606.ENSP00000379873 999
9606.ENSP00000386559 9606.ENSP00000431445 989
9606.ENSP00000386559 9606.ENSP00000361359 915
9606.ENSP00000386559 9606.ENSP00000324890 961
9606.ENSP00000386559 9606.ENSP00000369293 943
9606.ENSP00000386559 9606.ENSP00000356694 922
9606.ENSP00000386559 9606.ENSP00000221978 904
9606.ENSP00000386559 9606.ENSP00000474412 959
9606.ENSP00000386559 9606.ENSP00000264246 959
9606.ENSP00000386559 9606.ENSP00000229135 990
9606.ENSP00000386559 9606.ENSP00000246657 941
9606.ENSP00000386559 9606.ENSP00000356946 949
9606.ENSP00000386559 9606.ENSP00000354782 998
9606.ENSP00000386559 9606.ENSP00000346671 964
9606.ENSP00000386559 9606.ENSP00000380855 910
9606.ENSP00000386559 9606.ENSP00000477713 999
9606.ENSP00000386559 9606.ENSP00000292303 941
9606.ENSP00000386559 9606.ENSP00000412237 958
9606.ENSP00000386559 9606.ENSP00000370989 939
9606.ENSP00000386559 9606.ENSP00000497910 998
9606.ENSP00000386559 9606.ENSP00000313419 913
9606.ENSP00000386559 9606.ENSP00000365817 999
9606.ENSP00000386559 9606.ENSP00000398568 987
9606.ENSP00000386559 9606.ENSP00000358490 998
9606.ENSP00000386559 9606.ENSP00000231449 947
9606.ENSP00000386559 9606.ENSP00000385675 930
9606.ENSP00000386559 9606.ENSP00000477563 951
9606.ENSP00000386559 9606.ENSP00000264972 992
9606.ENSP00000386559 9606.ENSP00000338130 930
9606.ENSP00000386559 9606.ENSP00000266557 937
9606.ENSP00000386559 9606.ENSP00000388620 920
9606.ENSP00000386559 9606.ENSP00000497968 936
9606.ENSP00000386559 9606.ENSP00000177694 944
9606.ENSP00000386559 9606.ENSP00000365380 948
9606.ENSP00000386559 9606.ENSP00000496959 940
9606.ENSP00000386559 9606.ENSP00000331172 999
9606.ENSP00000386559 9606.ENSP00000216223 922
9606.ENSP00000386559 9606.ENSP00000342681 963
9606.ENSP00000386559 9606.ENSP00000296545 936
9606.ENSP00000386559 9606.ENSP00000300692 997
9606.ENSP00000386559 9606.ENSP00000259951 948
9606.ENSP00000386559 9606.ENSP00000295756 948
9606.ENSP00000386559 9606.ENSP00000352833 910
9606.ENSP00000386559 9606.ENSP00000498227 932
9606.ENSP00000386559 9606.ENSP00000274306 964
9606.ENSP00000386559 9606.ENSP00000362795 910
9606.ENSP00000386559 9606.ENSP00000263645 962
9606.ENSP00000386559 9606.ENSP00000226730 971
9606.ENSP00000386559 9606.ENSP00000335062 938
9606.ENSP00000386559 9606.ENSP00000359663 907
9606.ENSP00000386559 9606.ENSP00000386884 903
9606.ENSP00000386559 9606.ENSP00000263087 908
9606.ENSP00000386559 9606.ENSP00000398632 938
9606.ENSP00000386559 9606.ENSP00000398698 958
9606.ENSP00000386559 9606.ENSP00000263341 922
9606.ENSP00000386559 9606.ENSP00000228434 938
9606.ENSP00000386559 9606.ENSP00000497102 940
9606.ENSP00000386559 9606.ENSP00000364898 960
9606.ENSP00000386559 9606.ENSP00000011653 999
9606.ENSP00000386559 9606.ENSP00000354566 995
9606.ENSP00000386559 9606.ENSP00000263851 914
9606.ENSP00000386559 9606.ENSP00000332049 933
9606.ENSP00000386593 9606.ENSP00000323967 999
9606.ENSP00000386593 9606.ENSP00000333277 995
9606.ENSP00000386593 9606.ENSP00000352252 995
9606.ENSP00000386593 9606.ENSP00000355780 937
9606.ENSP00000386593 9606.ENSP00000419765 968
9606.ENSP00000386593 9606.ENSP00000379946 928
9606.ENSP00000386593 9606.ENSP00000499501 992
9606.ENSP00000386593 9606.ENSP00000489282 936
9606.ENSP00000386593 9606.ENSP00000254810 992
9606.ENSP00000386593 9606.ENSP00000355657 994
9606.ENSP00000386593 9606.ENSP00000386759 906
9606.ENSP00000386593 9606.ENSP00000494750 984
9606.ENSP00000386593 9606.ENSP00000252268 971
9606.ENSP00000386593 9606.ENSP00000244537 967
9606.ENSP00000386593 9606.ENSP00000479526 993
9606.ENSP00000386593 9606.ENSP00000254480 999
9606.ENSP00000386593 9606.ENSP00000490491 998
9606.ENSP00000386593 9606.ENSP00000392617 990
9606.ENSP00000386593 9606.ENSP00000262188 997
9606.ENSP00000386593 9606.ENSP00000418734 914
9606.ENSP00000386593 9606.ENSP00000343896 999
9606.ENSP00000386593 9606.ENSP00000320485 999
9606.ENSP00000386593 9606.ENSP00000397552 999
9606.ENSP00000386593 9606.ENSP00000378414 999
9606.ENSP00000386593 9606.ENSP00000484658 938
9606.ENSP00000386593 9606.ENSP00000160382 958
9606.ENSP00000386593 9606.ENSP00000484841 932
9606.ENSP00000386593 9606.ENSP00000358160 935
9606.ENSP00000386593 9606.ENSP00000445868 972
9606.ENSP00000386593 9606.ENSP00000480826 978
9606.ENSP00000386593 9606.ENSP00000339835 992
9606.ENSP00000386593 9606.ENSP00000341805 999
9606.ENSP00000386593 9606.ENSP00000366999 932
9606.ENSP00000386593 9606.ENSP00000369674 960
9606.ENSP00000386593 9606.ENSP00000340883 999
9606.ENSP00000386593 9606.ENSP00000483283 932
9606.ENSP00000386593 9606.ENSP00000347716 921
9606.ENSP00000386593 9606.ENSP00000378181 999
9606.ENSP00000386593 9606.ENSP00000385479 932
9606.ENSP00000386593 9606.ENSP00000335044 999
9606.ENSP00000386593 9606.ENSP00000484638 932
9606.ENSP00000386593 9606.ENSP00000358154 932
9606.ENSP00000386593 9606.ENSP00000371638 999
9606.ENSP00000386593 9606.ENSP00000449396 999
9606.ENSP00000386593 9606.ENSP00000484095 932
9606.ENSP00000386597 9606.ENSP00000322181 951
9606.ENSP00000386597 9606.ENSP00000357384 945
9606.ENSP00000386597 9606.ENSP00000361625 951
9606.ENSP00000386597 9606.ENSP00000359224 999
9606.ENSP00000386597 9606.ENSP00000378260 999
9606.ENSP00000386597 9606.ENSP00000239891 975
9606.ENSP00000386597 9606.ENSP00000361667 971
9606.ENSP00000386609 9606.ENSP00000346466 972
9606.ENSP00000386616 9606.ENSP00000363596 910
9606.ENSP00000386636 9606.ENSP00000356416 968
9606.ENSP00000386636 9606.ENSP00000472998 927
9606.ENSP00000386636 9606.ENSP00000254436 997
9606.ENSP00000386636 9606.ENSP00000341826 903
9606.ENSP00000386651 9606.ENSP00000353393 970
9606.ENSP00000386651 9606.ENSP00000251047 999
9606.ENSP00000386655 9606.ENSP00000386717 968
9606.ENSP00000386655 9606.ENSP00000307889 946
9606.ENSP00000386655 9606.ENSP00000452763 943
9606.ENSP00000386655 9606.ENSP00000495672 956
9606.ENSP00000386655 9606.ENSP00000361076 939
9606.ENSP00000386655 9606.ENSP00000346015 962
9606.ENSP00000386655 9606.ENSP00000274242 960
9606.ENSP00000386655 9606.ENSP00000464342 955
9606.ENSP00000386655 9606.ENSP00000403172 948
9606.ENSP00000386655 9606.ENSP00000270625 960
9606.ENSP00000386655 9606.ENSP00000496250 946
9606.ENSP00000386655 9606.ENSP00000414321 968
9606.ENSP00000386655 9606.ENSP00000339795 916
9606.ENSP00000386655 9606.ENSP00000447001 961
9606.ENSP00000386655 9606.ENSP00000494697 962
9606.ENSP00000386655 9606.ENSP00000345957 959
9606.ENSP00000386655 9606.ENSP00000379506 961
9606.ENSP00000386655 9606.ENSP00000378163 941
9606.ENSP00000386655 9606.ENSP00000393241 969
9606.ENSP00000386655 9606.ENSP00000359345 957
9606.ENSP00000386655 9606.ENSP00000230050 947
9606.ENSP00000386655 9606.ENSP00000367806 956
9606.ENSP00000386655 9606.ENSP00000346027 969
9606.ENSP00000386655 9606.ENSP00000225430 964
9606.ENSP00000386655 9606.ENSP00000379339 943
9606.ENSP00000386655 9606.ENSP00000346012 935
9606.ENSP00000386655 9606.ENSP00000470972 951
9606.ENSP00000386655 9606.ENSP00000348849 952
9606.ENSP00000386655 9606.ENSP00000420311 961
9606.ENSP00000386655 9606.ENSP00000222247 948
9606.ENSP00000386655 9606.ENSP00000259469 960
9606.ENSP00000386655 9606.ENSP00000389351 921
9606.ENSP00000386655 9606.ENSP00000309334 967
9606.ENSP00000386655 9606.ENSP00000426909 933
9606.ENSP00000386655 9606.ENSP00000346037 938
9606.ENSP00000386655 9606.ENSP00000495273 939
9606.ENSP00000386655 9606.ENSP00000311430 917
9606.ENSP00000386655 9606.ENSP00000375632 949
9606.ENSP00000386655 9606.ENSP00000472469 963
9606.ENSP00000386655 9606.ENSP00000296674 937
9606.ENSP00000386655 9606.ENSP00000472985 943
9606.ENSP00000386655 9606.ENSP00000309830 964
9606.ENSP00000386655 9606.ENSP00000375730 918
9606.ENSP00000386655 9606.ENSP00000431240 942
9606.ENSP00000386655 9606.ENSP00000354739 925
9606.ENSP00000386655 9606.ENSP00000498019 962
9606.ENSP00000386655 9606.ENSP00000428085 961
9606.ENSP00000386655 9606.ENSP00000377640 969
9606.ENSP00000386655 9606.ENSP00000435777 957
9606.ENSP00000386655 9606.ENSP00000418082 965
9606.ENSP00000386655 9606.ENSP00000346050 965
9606.ENSP00000386655 9606.ENSP00000272317 961
9606.ENSP00000386655 9606.ENSP00000341885 947
9606.ENSP00000386655 9606.ENSP00000466010 968
9606.ENSP00000386655 9606.ENSP00000379888 947
9606.ENSP00000386655 9606.ENSP00000278572 959
9606.ENSP00000386655 9606.ENSP00000369757 948
9606.ENSP00000386655 9606.ENSP00000388107 963
9606.ENSP00000386655 9606.ENSP00000294189 954
9606.ENSP00000386655 9606.ENSP00000464813 946
9606.ENSP00000386655 9606.ENSP00000404375 901
9606.ENSP00000386655 9606.ENSP00000435096 956
9606.ENSP00000386655 9606.ENSP00000431822 998
9606.ENSP00000386655 9606.ENSP00000389103 968
9606.ENSP00000386655 9606.ENSP00000429374 964
9606.ENSP00000386655 9606.ENSP00000449328 936
9606.ENSP00000386655 9606.ENSP00000416429 948
9606.ENSP00000386655 9606.ENSP00000262584 942
9606.ENSP00000386660 9606.ENSP00000383042 900
9606.ENSP00000386660 9606.ENSP00000366488 920
9606.ENSP00000386660 9606.ENSP00000287820 987
9606.ENSP00000386660 9606.ENSP00000309591 920
9606.ENSP00000386660 9606.ENSP00000343896 972
9606.ENSP00000386660 9606.ENSP00000326563 922
9606.ENSP00000386660 9606.ENSP00000361473 910
9606.ENSP00000386660 9606.ENSP00000359719 920
9606.ENSP00000386710 9606.ENSP00000378914 907
9606.ENSP00000386710 9606.ENSP00000417510 965
9606.ENSP00000386710 9606.ENSP00000324560 974
9606.ENSP00000386710 9606.ENSP00000262139 911
9606.ENSP00000386710 9606.ENSP00000366475 938
9606.ENSP00000386710 9606.ENSP00000491504 913
9606.ENSP00000386717 9606.ENSP00000354040 990
9606.ENSP00000386717 9606.ENSP00000318646 999
9606.ENSP00000386717 9606.ENSP00000395590 978
9606.ENSP00000386717 9606.ENSP00000396673 909
9606.ENSP00000386717 9606.ENSP00000261015 953
9606.ENSP00000386717 9606.ENSP00000385958 999
9606.ENSP00000386717 9606.ENSP00000431240 999
9606.ENSP00000386717 9606.ENSP00000354739 999
9606.ENSP00000386717 9606.ENSP00000481697 976
9606.ENSP00000386717 9606.ENSP00000315017 965
9606.ENSP00000386717 9606.ENSP00000296674 999
9606.ENSP00000386717 9606.ENSP00000386655 968
9606.ENSP00000386717 9606.ENSP00000309830 999
9606.ENSP00000386717 9606.ENSP00000338862 918
9606.ENSP00000386717 9606.ENSP00000463379 995
9606.ENSP00000386717 9606.ENSP00000355315 999
9606.ENSP00000386717 9606.ENSP00000298283 993
9606.ENSP00000386717 9606.ENSP00000375730 999
9606.ENSP00000386717 9606.ENSP00000355890 932
9606.ENSP00000386717 9606.ENSP00000306788 961
9606.ENSP00000386717 9606.ENSP00000272418 971
9606.ENSP00000386717 9606.ENSP00000375632 999
9606.ENSP00000386717 9606.ENSP00000366798 925
9606.ENSP00000386717 9606.ENSP00000260443 996
9606.ENSP00000386717 9606.ENSP00000449328 999
9606.ENSP00000386717 9606.ENSP00000416429 999
9606.ENSP00000386717 9606.ENSP00000431040 959
9606.ENSP00000386717 9606.ENSP00000294189 999
9606.ENSP00000386717 9606.ENSP00000346088 999
9606.ENSP00000386717 9606.ENSP00000464813 999
9606.ENSP00000386717 9606.ENSP00000477781 973
9606.ENSP00000386717 9606.ENSP00000417559 950
9606.ENSP00000386717 9606.ENSP00000370950 939
9606.ENSP00000386717 9606.ENSP00000431822 999
9606.ENSP00000386717 9606.ENSP00000398131 921
9606.ENSP00000386717 9606.ENSP00000404375 999
9606.ENSP00000386717 9606.ENSP00000278572 999
9606.ENSP00000386717 9606.ENSP00000388337 978
9606.ENSP00000386717 9606.ENSP00000268661 969
9606.ENSP00000386717 9606.ENSP00000438788 945
9606.ENSP00000386717 9606.ENSP00000354525 966
9606.ENSP00000386717 9606.ENSP00000336702 987
9606.ENSP00000386717 9606.ENSP00000346050 999
9606.ENSP00000386717 9606.ENSP00000435777 999
9606.ENSP00000386717 9606.ENSP00000272317 999
9606.ENSP00000386717 9606.ENSP00000449026 979
9606.ENSP00000386717 9606.ENSP00000292586 977
9606.ENSP00000386717 9606.ENSP00000270625 999
9606.ENSP00000386717 9606.ENSP00000250784 994
9606.ENSP00000386717 9606.ENSP00000223641 979
9606.ENSP00000386717 9606.ENSP00000454746 958
9606.ENSP00000386717 9606.ENSP00000451818 942
9606.ENSP00000386717 9606.ENSP00000495672 999
9606.ENSP00000386717 9606.ENSP00000053468 981
9606.ENSP00000386717 9606.ENSP00000359688 925
9606.ENSP00000386717 9606.ENSP00000274242 999
9606.ENSP00000386717 9606.ENSP00000356520 927
9606.ENSP00000386717 9606.ENSP00000346001 999
9606.ENSP00000386717 9606.ENSP00000469613 979
9606.ENSP00000386717 9606.ENSP00000452763 999
9606.ENSP00000386717 9606.ENSP00000289371 958
9606.ENSP00000386717 9606.ENSP00000499044 999
9606.ENSP00000386717 9606.ENSP00000410746 978
9606.ENSP00000386717 9606.ENSP00000355228 934
9606.ENSP00000386717 9606.ENSP00000307940 998
9606.ENSP00000386717 9606.ENSP00000430706 920
9606.ENSP00000386717 9606.ENSP00000348849 999
9606.ENSP00000386717 9606.ENSP00000222247 999
9606.ENSP00000386717 9606.ENSP00000312066 925
9606.ENSP00000386717 9606.ENSP00000362208 958
9606.ENSP00000386717 9606.ENSP00000379339 999
9606.ENSP00000386717 9606.ENSP00000448035 973
9606.ENSP00000386717 9606.ENSP00000363384 933
9606.ENSP00000386717 9606.ENSP00000370125 926
9606.ENSP00000386717 9606.ENSP00000420714 964
9606.ENSP00000386717 9606.ENSP00000346012 997
9606.ENSP00000386717 9606.ENSP00000245539 944
9606.ENSP00000386717 9606.ENSP00000229769 981
9606.ENSP00000386717 9606.ENSP00000379506 999
9606.ENSP00000386717 9606.ENSP00000326128 910
9606.ENSP00000386717 9606.ENSP00000346027 999
9606.ENSP00000386717 9606.ENSP00000389356 984
9606.ENSP00000386717 9606.ENSP00000267884 905
9606.ENSP00000386717 9606.ENSP00000258955 980
9606.ENSP00000386717 9606.ENSP00000407323 924
9606.ENSP00000386717 9606.ENSP00000362153 951
9606.ENSP00000386717 9606.ENSP00000243253 949
9606.ENSP00000386717 9606.ENSP00000295822 920
9606.ENSP00000386717 9606.ENSP00000009530 978
9606.ENSP00000386717 9606.ENSP00000428085 999
9606.ENSP00000386717 9606.ENSP00000498019 999
9606.ENSP00000386717 9606.ENSP00000313603 923
9606.ENSP00000386717 9606.ENSP00000428223 997
9606.ENSP00000386717 9606.ENSP00000302886 988
9606.ENSP00000386717 9606.ENSP00000472469 999
9606.ENSP00000386717 9606.ENSP00000472985 999
9606.ENSP00000386717 9606.ENSP00000346037 999
9606.ENSP00000386717 9606.ENSP00000346725 953
9606.ENSP00000386717 9606.ENSP00000311430 999
9606.ENSP00000386717 9606.ENSP00000246802 905
9606.ENSP00000386717 9606.ENSP00000495273 999
9606.ENSP00000386717 9606.ENSP00000362744 999
9606.ENSP00000386717 9606.ENSP00000285814 961
9606.ENSP00000386717 9606.ENSP00000389103 999
9606.ENSP00000386717 9606.ENSP00000463842 999
9606.ENSP00000386717 9606.ENSP00000490263 930
9606.ENSP00000386717 9606.ENSP00000262584 999
9606.ENSP00000386717 9606.ENSP00000429374 999
9606.ENSP00000386717 9606.ENSP00000353741 952
9606.ENSP00000386717 9606.ENSP00000363018 999
9606.ENSP00000386717 9606.ENSP00000339063 989
9606.ENSP00000386717 9606.ENSP00000435096 999
9606.ENSP00000386717 9606.ENSP00000363559 999
9606.ENSP00000386717 9606.ENSP00000300651 976
9606.ENSP00000386717 9606.ENSP00000254730 912
9606.ENSP00000386717 9606.ENSP00000369965 997
9606.ENSP00000386717 9606.ENSP00000369757 999
9606.ENSP00000386717 9606.ENSP00000388107 999
9606.ENSP00000386717 9606.ENSP00000463784 999
9606.ENSP00000386717 9606.ENSP00000292574 943
9606.ENSP00000386717 9606.ENSP00000377640 999
9606.ENSP00000386717 9606.ENSP00000492441 996
9606.ENSP00000386717 9606.ENSP00000418082 999
9606.ENSP00000386717 9606.ENSP00000379888 999
9606.ENSP00000386717 9606.ENSP00000346080 985
9606.ENSP00000386717 9606.ENSP00000341885 999
9606.ENSP00000386717 9606.ENSP00000466010 999
9606.ENSP00000386717 9606.ENSP00000339795 999
9606.ENSP00000386717 9606.ENSP00000326981 978
9606.ENSP00000386717 9606.ENSP00000345957 999
9606.ENSP00000386717 9606.ENSP00000447001 999
9606.ENSP00000386717 9606.ENSP00000494697 999
9606.ENSP00000386717 9606.ENSP00000427802 914
9606.ENSP00000386717 9606.ENSP00000308897 921
9606.ENSP00000386717 9606.ENSP00000376055 980
9606.ENSP00000386717 9606.ENSP00000483484 996
9606.ENSP00000386717 9606.ENSP00000454786 998
9606.ENSP00000386717 9606.ENSP00000331019 990
9606.ENSP00000386717 9606.ENSP00000384952 973
9606.ENSP00000386717 9606.ENSP00000496250 999
9606.ENSP00000386717 9606.ENSP00000414321 999
9606.ENSP00000386717 9606.ENSP00000481646 999
9606.ENSP00000386717 9606.ENSP00000346015 999
9606.ENSP00000386717 9606.ENSP00000486252 971
9606.ENSP00000386717 9606.ENSP00000364320 987
9606.ENSP00000386717 9606.ENSP00000317376 956
9606.ENSP00000386717 9606.ENSP00000361076 999
9606.ENSP00000386717 9606.ENSP00000403172 999
9606.ENSP00000386717 9606.ENSP00000373404 946
9606.ENSP00000386717 9606.ENSP00000359018 976
9606.ENSP00000386717 9606.ENSP00000306548 969
9606.ENSP00000386717 9606.ENSP00000306902 952
9606.ENSP00000386717 9606.ENSP00000464342 999
9606.ENSP00000386717 9606.ENSP00000307889 999
9606.ENSP00000386717 9606.ENSP00000309334 999
9606.ENSP00000386717 9606.ENSP00000426909 999
9606.ENSP00000386717 9606.ENSP00000259469 999
9606.ENSP00000386717 9606.ENSP00000389351 999
9606.ENSP00000386717 9606.ENSP00000359571 970
9606.ENSP00000386717 9606.ENSP00000420311 999
9606.ENSP00000386717 9606.ENSP00000418221 982
9606.ENSP00000386717 9606.ENSP00000470972 999
9606.ENSP00000386717 9606.ENSP00000360034 992
9606.ENSP00000386717 9606.ENSP00000353246 909
9606.ENSP00000386717 9606.ENSP00000264995 940
9606.ENSP00000386717 9606.ENSP00000460871 908
9606.ENSP00000386717 9606.ENSP00000378163 999
9606.ENSP00000386717 9606.ENSP00000265245 915
9606.ENSP00000386717 9606.ENSP00000393241 999
9606.ENSP00000386717 9606.ENSP00000263239 900
9606.ENSP00000386717 9606.ENSP00000413436 999
9606.ENSP00000386717 9606.ENSP00000230050 999
9606.ENSP00000386717 9606.ENSP00000367806 999
9606.ENSP00000386717 9606.ENSP00000225430 999
9606.ENSP00000386717 9606.ENSP00000363308 971
9606.ENSP00000386717 9606.ENSP00000455106 952
9606.ENSP00000386717 9606.ENSP00000359345 999
9606.ENSP00000386722 9606.ENSP00000370719 938
9606.ENSP00000386722 9606.ENSP00000223023 905
9606.ENSP00000386738 9606.ENSP00000364403 984
9606.ENSP00000386759 9606.ENSP00000489282 964
9606.ENSP00000386759 9606.ENSP00000355657 987
9606.ENSP00000386759 9606.ENSP00000254810 985
9606.ENSP00000386759 9606.ENSP00000347184 972
9606.ENSP00000386759 9606.ENSP00000489311 932
9606.ENSP00000386759 9606.ENSP00000499501 983
9606.ENSP00000386759 9606.ENSP00000461879 999
9606.ENSP00000386759 9606.ENSP00000352252 995
9606.ENSP00000386759 9606.ENSP00000355780 968
9606.ENSP00000386759 9606.ENSP00000333277 995
9606.ENSP00000386759 9606.ENSP00000341094 932
9606.ENSP00000386759 9606.ENSP00000484658 964
9606.ENSP00000386759 9606.ENSP00000351446 990
9606.ENSP00000386759 9606.ENSP00000370625 918
9606.ENSP00000386759 9606.ENSP00000244537 947
9606.ENSP00000386759 9606.ENSP00000219252 936
9606.ENSP00000386759 9606.ENSP00000221419 935
9606.ENSP00000386759 9606.ENSP00000366999 947
9606.ENSP00000386759 9606.ENSP00000480826 961
9606.ENSP00000386759 9606.ENSP00000358160 947
9606.ENSP00000386759 9606.ENSP00000484841 960
9606.ENSP00000386759 9606.ENSP00000386593 906
9606.ENSP00000386759 9606.ENSP00000358151 924
9606.ENSP00000386759 9606.ENSP00000484095 947
9606.ENSP00000386759 9606.ENSP00000390625 930
9606.ENSP00000386759 9606.ENSP00000358154 955
9606.ENSP00000386759 9606.ENSP00000295321 952
9606.ENSP00000386759 9606.ENSP00000484638 947
9606.ENSP00000386759 9606.ENSP00000385479 947
9606.ENSP00000386759 9606.ENSP00000483283 947
9606.ENSP00000386834 9606.ENSP00000380054 900
9606.ENSP00000386834 9606.ENSP00000252674 959
9606.ENSP00000386834 9606.ENSP00000362361 947
9606.ENSP00000386834 9606.ENSP00000369695 964
9606.ENSP00000386857 9606.ENSP00000279022 974
9606.ENSP00000386857 9606.ENSP00000353590 941
9606.ENSP00000386857 9606.ENSP00000290378 939
9606.ENSP00000386857 9606.ENSP00000379616 993
9606.ENSP00000386857 9606.ENSP00000446955 940
9606.ENSP00000386857 9606.ENSP00000216181 944
9606.ENSP00000386857 9606.ENSP00000327436 907
9606.ENSP00000386857 9606.ENSP00000493594 907
